pair_id,pair_label,prompt_id,attack_family,attack_checkpoint,attack_strength,donor_source,output_affecting_available,output_affecting_reason,output_affecting,top1_changed,top5_jaccard,top20_jaccard,logit_l2_delta,logit_linf_delta,clean_top1_id,attacked_top1_id,clean_top5_ids,attacked_top5_ids,clean_top5_probs,attacked_top5_probs
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_082,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,0.666667,0.818182,185.825605,2.553955,10339,7281,10339 7281 481 81917 3555,7281 10339 481 1096 81917,0.47795998 0.28097818 0.05982371 0.05362562 0.02270652,0.58710125 0.12402830 0.08524332 0.02640715 0.02312287
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_082,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,1.0,0.481481,416.251187,5.940796,10339,3555,10339 7281 481 81917 3555,3555 481 10339 81917 7281,0.47795998 0.28097818 0.05982371 0.05362562 0.02270652,0.23040891 0.20653721 0.20492992 0.05825649 0.04792049
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_082,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.333333,687.005832,7.503906,10339,1096,10339 7281 481 81917 3555,1096 576 3555 1084 4615,0.47795998 0.28097818 0.05982371 0.05362562 0.02270652,0.43940432 0.12012646 0.06791334 0.04316835 0.03992419
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_082,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,60.646337,0.679688,10339,10339,10339 7281 481 81917 3555,10339 7281 81917 481 3555,0.47795998 0.28097818 0.05982371 0.05362562 0.02270652,0.56146977 0.22508890 0.06058186 0.04196382 0.02646625
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_083,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.025641,2143.340905,25.242188,3555,198,3555 481 10339 81917 7281,198 14513 1101 715 345,0.23040891 0.20653721 0.20492992 0.05825649 0.04792049,0.59822835 0.07144819 0.06159219 0.03482107 0.03025307
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_083,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,1.0,0.481481,416.251187,5.940796,3555,10339,3555 481 10339 81917 7281,10339 7281 481 81917 3555,0.23040891 0.20653721 0.20492992 0.05825649 0.04792049,0.47795998 0.28097818 0.05982371 0.05362562 0.02270652
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_083,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.666667,0.666667,266.258639,6.720703,3555,10339,3555 481 10339 81917 7281,10339 481 7281 6771 81917,0.23040891 0.20653721 0.20492992 0.05825649 0.04792049,0.42192295 0.17180931 0.09562628 0.06834102 0.05491355
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_083,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.0,0.290323,856.467595,8.070312,3555,576,3555 481 10339 81917 7281,576 1096 6771 1084 758,0.23040891 0.20653721 0.20492992 0.05825649 0.04792049,0.29635177 0.26773152 0.09926541 0.04875753 0.03403824
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_083,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.904762,64.948661,1.015625,3555,3555,3555 481 10339 81917 7281,3555 10339 481 81917 2585,0.23040891 0.20653721 0.20492992 0.05825649 0.04792049,0.32637134 0.25417826 0.13290018 0.06277760 0.04451598
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_084,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2331.402738,24.273438,10339,10029,10339 481 7281 6771 81917,10029 27442 672 32045 14009,0.42192295 0.17180931 0.09562628 0.06834102 0.05491355,0.56937660 0.06143499 0.05254813 0.03874656 0.03446191
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_084,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,0.666667,0.666667,266.258639,6.720703,10339,3555,10339 481 7281 6771 81917,3555 481 10339 81917 7281,0.42192295 0.17180931 0.09562628 0.06834102 0.05491355,0.23040891 0.20653721 0.20492992 0.05825649 0.04792049
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_084,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,171.804693,1.832031,10339,10339,10339 481 7281 6771 81917,10339 81917 7281 481 3555,0.42192295 0.17180931 0.09562628 0.06834102 0.05491355,0.63995526 0.09586690 0.08660853 0.03996327 0.03724986
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_084,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.428571,815.949299,8.21875,10339,1096,10339 481 7281 6771 81917,1096 576 6771 1084 4220,0.42192295 0.17180931 0.09562628 0.06834102 0.05491355,0.54765941 0.15447443 0.04029706 0.03473824 0.03162953
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_084,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.904762,60.48293,0.693359,10339,10339,10339 481 7281 6771 81917,10339 481 7281 3555 81917,0.42192295 0.17180931 0.09562628 0.06834102 0.05491355,0.46932909 0.15118310 0.08155717 0.07085809 0.05966850
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_085,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2478.285849,28.679688,10339,398,10339 81917 7281 481 3555,398 99261 64823 8932 812,0.63995526 0.09586690 0.08660853 0.03996327 0.03724986,0.87777389 0.02911167 0.02866033 0.01113621 0.00827573
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_085,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,171.804693,1.832031,10339,10339,10339 81917 7281 481 3555,10339 481 7281 6771 81917,0.63995526 0.09586690 0.08660853 0.03996327 0.03724986,0.42192295 0.17180931 0.09562628 0.06834102 0.05491355
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_085,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.666667,0.73913,166.88693,2.90625,10339,481,10339 81917 7281 481 3555,481 10339 2585 3555 81917,0.63995526 0.09586690 0.08660853 0.03996327 0.03724986,0.38827094 0.32441251 0.05907991 0.05421477 0.04565341
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_085,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.333333,841.765864,7.765625,10339,1096,10339 81917 7281 481 3555,1096 576 6771 1084 7281,0.63995526 0.09586690 0.08660853 0.03996327 0.03724986,0.41459462 0.17014929 0.05312320 0.05148877 0.04041400
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_085,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.818182,62.378029,0.710938,10339,10339,10339 81917 7281 481 3555,10339 81917 7281 3555 481,0.63995526 0.09586690 0.08660853 0.03996327 0.03724986,0.68528188 0.10027890 0.06324511 0.04246076 0.03130860
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_086,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2482.015057,23.398438,481,29560,481 10339 2585 3555 81917,29560 1112 496 50528 82,0.38827094 0.32441251 0.05907991 0.05421477 0.04565341,0.24032111 0.16646557 0.09940113 0.05982065 0.04308720
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_086,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,0.666667,0.73913,166.88693,2.90625,481,10339,481 10339 2585 3555 81917,10339 81917 7281 481 3555,0.38827094 0.32441251 0.05907991 0.05421477 0.04565341,0.63995526 0.09586690 0.08660853 0.03996327 0.03724986
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_086,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.111111,0.481481,315.420458,4.847656,481,7281,481 10339 2585 3555 81917,7281 576 22406 481 4710,0.38827094 0.32441251 0.05907991 0.05421477 0.04565341,0.52508165 0.10339471 0.07623848 0.07218114 0.04177524
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_086,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.0,0.290323,732.368277,7.232422,481,1096,481 10339 2585 3555 81917,1096 576 6771 1084 4220,0.38827094 0.32441251 0.05907991 0.05421477 0.04565341,0.38091266 0.27010752 0.06723508 0.03771546 0.03054291
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_086,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,1,1.0,1.0,56.537004,0.646484,481,10339,481 10339 2585 3555 81917,10339 481 3555 2585 81917,0.38827094 0.32441251 0.05907991 0.05421477 0.04565341,0.37240012 0.33907416 0.06676766 0.06223430 0.05407010
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_087,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1529.6211,20.082031,7281,6119,7281 576 22406 481 4710,6119 2509 63284 1851 879,0.52508165 0.10339471 0.07623848 0.07218114 0.04177524,0.24996219 0.18721303 0.08982579 0.08774498 0.06125587
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_087,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,0.111111,0.481481,315.420458,4.847656,7281,481,7281 576 22406 481 4710,481 10339 2585 3555 81917,0.52508165 0.10339471 0.07623848 0.07218114 0.04177524,0.38827094 0.32441251 0.05907991 0.05421477 0.04565341
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_087,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,237.388769,3.880859,7281,7281,7281 576 22406 481 4710,7281 481 10339 22406 576,0.52508165 0.10339471 0.07623848 0.07218114 0.04177524,0.52483896 0.13798624 0.09558028 0.05934714 0.04308141
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_087,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.37931,696.71492,7.599121,7281,1096,7281 576 22406 481 4710,1096 576 1084 3555 2585,0.52508165 0.10339471 0.07623848 0.07218114 0.04177524,0.48461269 0.13352483 0.04614495 0.03098025 0.03049995
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_087,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,1.0,50.972273,0.859375,7281,7281,7281 576 22406 481 4710,7281 576 22406 481 10339,0.52508165 0.10339471 0.07623848 0.07218114 0.04177524,0.53821897 0.08994541 0.07059896 0.05370886 0.04085955
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_088,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.052632,1488.83978,18.320312,7281,1112,7281 481 10339 22406 576,1112 12 9338 465 20861,0.52483896 0.13798624 0.09558028 0.05934714 0.04308141,0.62952524 0.13299060 0.03551538 0.02680842 0.02120720
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_088,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,237.388769,3.880859,7281,7281,7281 481 10339 22406 576,7281 576 22406 481 4710,0.52483896 0.13798624 0.09558028 0.05934714 0.04308141,0.52508165 0.10339471 0.07623848 0.07218114 0.04177524
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_088,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,207.259481,4.134277,7281,7281,7281 481 10339 22406 576,7281 10339 481 1096 576,0.52483896 0.13798624 0.09558028 0.05934714 0.04308141,0.41391162 0.17941741 0.09528787 0.04396813 0.04396813
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_088,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.428571,0.37931,799.392283,7.707031,7281,1096,7281 481 10339 22406 576,1096 576 1416 22406 7281,0.52483896 0.13798624 0.09558028 0.05934714 0.04308141,0.43329027 0.09518124 0.07768466 0.06909417 0.05381059
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_088,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,67.371096,0.785645,7281,7281,7281 481 10339 22406 576,7281 10339 481 22406 576,0.52483896 0.13798624 0.09558028 0.05934714 0.04308141,0.49760190 0.13288550 0.12386291 0.05453610 0.03989946
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_089,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1984.821534,23.164062,7281,287,7281 10339 481 1096 576,287 2176 64 11733 2143,0.41391162 0.17941741 0.09528787 0.04396813 0.04396813,0.40172063 0.14323790 0.09844587 0.06661181 0.04723485
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_089,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,207.259481,4.134277,7281,7281,7281 10339 481 1096 576,7281 481 10339 22406 576,0.41391162 0.17941741 0.09528787 0.04396813 0.04396813,0.52483896 0.13798624 0.09558028 0.05934714 0.04308141
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_089,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.666667,250.827085,3.148438,7281,7281,7281 10339 481 1096 576,7281 10339 481 81917 3555,0.41391162 0.17941741 0.09528787 0.04396813 0.04396813,0.38453249 0.32634849 0.09497282 0.06630172 0.02896507
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_089,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.428571,0.333333,623.49836,6.820312,7281,1096,7281 10339 481 1096 576,1096 576 1084 758 7281,0.41391162 0.17941741 0.09528787 0.04396813 0.04396813,0.40701500 0.21785943 0.04602398 0.03756368 0.03114138
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_089,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.428571,1.0,59.234145,0.804688,7281,7281,7281 10339 481 1096 576,7281 10339 481 81917 22406,0.41391162 0.17941741 0.09528787 0.04396813 0.04396813,0.39111754 0.27304404 0.06434895 0.04187266 0.03444351
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_090,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2622.684413,26.882812,7281,61191,7281 10339 481 81917 3555,61191 7449 98243 35130 1388,0.38453249 0.32634849 0.09497282 0.06630172 0.02896507,0.48271143 0.10197539 0.09431182 0.04632441 0.03870549
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_090,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.428571,0.666667,250.827085,3.148438,7281,7281,7281 10339 481 81917 3555,7281 10339 481 1096 576,0.38453249 0.32634849 0.09497282 0.06630172 0.02896507,0.41391162 0.17941741 0.09528787 0.04396813 0.04396813
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_090,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.538462,300.668408,4.335938,7281,7281,7281 10339 481 81917 3555,7281 10339 481 3555 1096,0.38453249 0.32634849 0.09497282 0.06630172 0.02896507,0.38850766 0.15453767 0.10456542 0.06292858 0.05685123
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_090,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.0,0.333333,760.949564,7.550781,7281,1096,7281 10339 481 81917 3555,1096 576 1084 1416 6771,0.38453249 0.32634849 0.09497282 0.06630172 0.02896507,0.39275982 0.14448826 0.06166002 0.04271065 0.03950089
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_090,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,1,1.0,0.818182,66.961202,0.744141,7281,10339,7281 10339 481 81917 3555,10339 7281 81917 481 3555,0.38453249 0.32634849 0.09497282 0.06630172 0.02896507,0.43015027 0.29563767 0.08209561 0.07132591 0.03969885
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_091,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1633.652108,20.90625,7281,443,7281 10339 481 3555 1096,443 1109 61 3382 9087,0.38850766 0.15453767 0.10456542 0.06292858 0.05685123,0.28798231 0.15535480 0.10845513 0.09496649 0.05244547
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_091,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.538462,300.668408,4.335938,7281,7281,7281 10339 481 3555 1096,7281 10339 481 81917 3555,0.38850766 0.15453767 0.10456542 0.06292858 0.05685123,0.38453249 0.32634849 0.09497282 0.06630172 0.02896507
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_091,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,215.25933,2.515625,7281,7281,7281 10339 481 3555 1096,7281 10339 576 481 3555,0.38850766 0.15453767 0.10456542 0.06292858 0.05685123,0.44509311 0.11079244 0.09185016 0.07795221 0.06462466
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_091,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.333333,635.59427,7.15625,7281,1096,7281 10339 481 3555 1096,1096 576 758 6771 3555,0.38850766 0.15453767 0.10456542 0.06292858 0.05685123,0.53267884 0.18845442 0.07152923 0.03405302 0.02322214
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_091,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.904762,64.524406,0.894531,7281,7281,7281 10339 481 3555 1096,7281 10339 3555 481 81917,0.38850766 0.15453767 0.10456542 0.06292858 0.05685123,0.38152289 0.24062347 0.07168603 0.05989592 0.05626701
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_092,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1842.743623,21.414062,7281,24398,7281 10339 576 481 3555,24398 72 2482 8370 905,0.44509311 0.11079244 0.09185016 0.07795221 0.06462466,0.44604916 0.07454229 0.06787153 0.04021255 0.03837108
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_092,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,215.25933,2.515625,7281,7281,7281 10339 576 481 3555,7281 10339 481 3555 1096,0.44509311 0.11079244 0.09185016 0.07795221 0.06462466,0.38850766 0.15453767 0.10456542 0.06292858 0.05685123
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_092,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.428571,322.722184,4.703125,7281,3555,7281 10339 576 481 3555,3555 481 576 2585 1128,0.44509311 0.11079244 0.09185016 0.07795221 0.06462466,0.54166329 0.09864421 0.06940487 0.05709089 0.05238955
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_092,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.25,638.845271,7.358398,7281,1096,7281 10339 576 481 3555,1096 576 3555 1416 758,0.44509311 0.11079244 0.09185016 0.07795221 0.06462466,0.49921907 0.14415045 0.11673659 0.04034309 0.03477791
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_092,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,62.349841,0.746094,7281,7281,7281 10339 576 481 3555,7281 10339 576 3555 481,0.44509311 0.11079244 0.09185016 0.07795221 0.06462466,0.40680390 0.17633644 0.08010444 0.07584136 0.05769706
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_093,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2009.531971,25.015625,3555,970,3555 481 576 2585 1128,970 25591 1952 2102 17801,0.54166329 0.09864421 0.06940487 0.05709089 0.05238955,0.20327555 0.14414395 0.09829764 0.08742773 0.07025015
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_093,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,0.428571,0.428571,322.722184,4.703125,3555,7281,3555 481 576 2585 1128,7281 10339 576 481 3555,0.54166329 0.09864421 0.06940487 0.05709089 0.05238955,0.44509311 0.11079244 0.09185016 0.07795221 0.06462466
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_093,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.25,0.428571,557.292067,6.511719,3555,576,3555 481 576 2585 1128,576 1096 7281 10339 481,0.54166329 0.09864421 0.06940487 0.05709089 0.05238955,0.28718357 0.16882651 0.10815432 0.09694891 0.07491631
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_093,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.212121,759.077795,7.84375,3555,1096,3555 481 576 2585 1128,1096 576 758 6771 1084,0.54166329 0.09864421 0.06940487 0.05709089 0.05238955,0.38788035 0.20280794 0.07758095 0.03751570 0.03579773
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_093,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.818182,68.950856,1.257812,3555,3555,3555 481 576 2585 1128,3555 2585 481 1128 576,0.54166329 0.09864421 0.06940487 0.05709089 0.05238955,0.64304134 0.06123057 0.05531721 0.05445959 0.03801892
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_094,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1711.191832,20.335938,576,1239,576 1096 7281 10339 481,1239 14110 198 5661 715,0.28718357 0.16882651 0.10815432 0.09694891 0.07491631,0.47218882 0.10291891 0.10211799 0.05215677 0.03936999
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_094,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,0.25,0.428571,557.292067,6.511719,576,3555,576 1096 7281 10339 481,3555 481 576 2585 1128,0.28718357 0.16882651 0.10815432 0.09694891 0.07491631,0.54166329 0.09864421 0.06940487 0.05709089 0.05238955
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_094,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.666667,0.666667,459.830653,4.375,576,7281,576 1096 7281 10339 481,7281 481 10339 3555 576,0.28718357 0.16882651 0.10815432 0.09694891 0.07491631,0.23505310 0.17331729 0.13710526 0.09133179 0.07002651
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_094,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.333333,537.73171,7.100952,576,1096,576 1096 7281 10339 481,1096 576 4220 6771 758,0.28718357 0.16882651 0.10815432 0.09694891 0.07491631,0.62167488 0.13236222 0.07600923 0.04132550 0.02710192
